Continent,Region/Country,Variable,Year,Quantity
Africa,Tunisia,Exports,2001.0,132.0
Africa,Tunisia,Imports,2001.0,1.0
Africa,Tunisia,Production,2001.0,310.0
Africa,Tunisia,Consumption,2002.0,202.0
Africa,Tunisia,Exports,2002.0,94.0
Africa,Tunisia,Imports,2002.0,1.0
Africa,Tunisia,Production,2002.0,264.0
Africa,Tunisia,Consumption,2003.0,217.0
Africa,Tunisia,Exports,2003.0,169.0
Africa,Tunisia,Imports,2003.0,1.0
Africa,Tunisia,Production,2003.0,235.0
Africa,Tunisia,Consumption,2004.0,215.0
Africa,Tunisia,Exports,2004.0,385.0
Africa,Tunisia,Imports,2004.0,1.0
Africa,Tunisia,Production,2004.0,358.0
Africa,Tunisia,Consumption,2005.0,210.0
Africa,Tunisia,Exports,2005.0,125.0
Africa,Tunisia,Imports,2005.0,1.0
Africa,Tunisia,Production,2005.0,286.0
Africa,Tunisia,Consumption,2006.0,241.0
Africa,Tunisia,Exports,2006.0,81.0
Africa,Tunisia,Imports,2006.0,0.0
Africa,Tunisia,Production,2006.0,347.0
Africa,Tunisia,Consumption,2007.0,126.0
Africa,Tunisia,Exports,2007.0,90.0
Africa,Tunisia,Imports,2007.0,0.0
Africa,Tunisia,Production,2007.0,216.0
Africa,Tunisia,Consumption,2008.0,191.0
Africa,Tunisia,Exports,2008.0,100.0
Africa,Tunisia,Imports,2008.0,0.0
Africa,Tunisia,Production,2008.0,291.0
Africa,Tunisia,Consumption,2009.0,191.0
Africa,Tunisia,Exports,2009.0,54.0
Africa,Tunisia,Imports,2009.0,0.0
Africa,Tunisia,Production,2009.0,245.0
Africa,Tunisia,Consumption,2010.0,184.0
Africa,Tunisia,Exports,2010.0,45.0
Africa,Tunisia,Imports,2010.0,1.0
Africa,Tunisia,Production,2010.0,222.0
Africa,Tunisia,Consumption,2011.0,186.0
Africa,Tunisia,Exports,2011.0,37.0
Africa,Tunisia,Imports,2011.0,1.0
Africa,Tunisia,Production,2011.0,230.0
Africa,Tunisia,Consumption,2012.0,226.0
Africa,Tunisia,Exports,2012.0,27.0
Africa,Tunisia,Imports,2012.0,1.0
Africa,Tunisia,Production,2012.0,284.0
Africa,Tunisia,Consumption,2013.0,287.0
Africa,Tunisia,Exports,2013.0,14.0
Africa,Tunisia,Imports,2013.0,1.0
Africa,Tunisia,Production,2013.0,328.0
Africa,Tunisia,Consumption,2014.0,309.0
Africa,Tunisia,Exports,2014.0,19.0
Africa,Tunisia,Imports,2014.0,2.0
Africa,Tunisia,Production,2014.0,320.0
Africa,Tunisia,Consumption,2015.0,308.0
Africa,Tunisia,Exports,2015.0,13.0
Africa,Tunisia,Imports,2015.0,1.0
Africa,Tunisia,Production,2015.0,325.0
Africa,Tunisia,Consumption,2016.0,307.0
Africa,Tunisia,Exports,2016.0,6.0
Africa,Tunisia,Imports,2016.0,2.0
Africa,Tunisia,Production,2016.0,305.0
Africa,Tunisia,Consumption,2017.0,302.0
Africa,Tunisia,Exports,2017.0,3.0
Africa,Tunisia,Imports,2017.0,1.0
Africa,Tunisia,Production,2017.0,305.0
Africa,Tunisia,Consumption,2018.0,308.0
Africa,Tunisia,Exports,2018.0,10.0
Africa,Tunisia,Imports,2018.0,2.0
Africa,Tunisia,Production,2018.0,320.0
Africa,Tunisia,Consumption,2019.0,340.0
Africa,Tunisia,Exports,2019.0,4.0
Africa,Tunisia,Imports,2019.0,2.0
Africa,Tunisia,Production,2019.0,370.0
Africa,Tunisia,Consumption,2020.0,359.0
Africa,Tunisia,Exports,2020.0,1.0
Africa,Tunisia,Imports,2020.0,1.0
Africa,Tunisia,Production,2020.0,310.0
Africa,Tunisia,Consumption,2021.0,350.0
Africa,Tunisia,Exports,2021.0,1.0
Africa,Tunisia,Imports,2021.0,1.0
Africa,Tunisia,Production,2021.0,280.0
Africa,Tunisia,Consumption,2022.0,173.0
Africa,Tunisia,Exports,2022.0,1.0
Africa,Tunisia,Imports,2022.0,1.0
Africa,Tunisia,Production,2022.0,317.0
Asia,Turkmenistan,Consumption,1995.0,220.0
Asia,Turkmenistan,Exports,1995.0,144.0
Asia,Turkmenistan,Imports,1995.0,0.0
Asia,Turkmenistan,Production,1995.0,492.0
Asia,Turkmenistan,Consumption,1996.0,182.0
Asia,Turkmenistan,Exports,1996.0,100.0
Asia,Turkmenistan,Imports,1996.0,3.0
Asia,Turkmenistan,Production,1996.0,150.0
Asia,Turkmenistan,Consumption,1997.0,282.0
Asia,Turkmenistan,Exports,1997.0,80.0
Asia,Turkmenistan,Imports,1997.0,0.0
Asia,Turkmenistan,Production,1997.0,360.0
Asia,Turkmenistan,Consumption,1998.0,312.0
Asia,Turkmenistan,Exports,1998.0,50.0
Asia,Turkmenistan,Imports,1998.0,2.0
Asia,Turkmenistan,Production,1998.0,360.0
Asia,Turkmenistan,Consumption,1999.0,355.0
Asia,Turkmenistan,Exports,1999.0,0.0
Asia,Turkmenistan,Imports,1999.0,1.0
Asia,Turkmenistan,Production,1999.0,354.0
Asia,Turkmenistan,Consumption,2000.0,363.0
Asia,Turkmenistan,Exports,2000.0,2.0
Asia,Turkmenistan,Imports,2000.0,5.0
Asia,Turkmenistan,Production,2000.0,360.0
Asia,Turkmenistan,Consumption,2001.0,243.0
Asia,Turkmenistan,Exports,2001.0,1.0
Asia,Turkmenistan,Imports,2001.0,4.0
Asia,Turkmenistan,Production,2001.0,396.0
Asia,Turkmenistan,Consumption,2002.0,245.0
Asia,Turkmenistan,Exports,2002.0,0.0
Asia,Turkmenistan,Imports,2002.0,5.0
Asia,Turkmenistan,Production,2002.0,402.0
Asia,Turkmenistan,Consumption,2003.0,246.0
Asia,Turkmenistan,Exports,2003.0,0.0
Asia,Turkmenistan,Imports,2003.0,6.0
Asia,Turkmenistan,Production,2003.0,408.0
Asia,Turkmenistan,Consumption,2004.0,247.0
Asia,Turkmenistan,Exports,2004.0,2.0
Asia,Turkmenistan,Imports,2004.0,10.0
Asia,Turkmenistan,Production,2004.0,420.0
Asia,Turkmenistan,Consumption,2005.0,247.0
Asia,Turkmenistan,Exports,2005.0,0.0
Asia,Turkmenistan,Imports,2005.0,8.0
Asia,Turkmenistan,Production,2005.0,432.0
Asia,Turkmenistan,Consumption,2006.0,222.0
Asia,Turkmenistan,Exports,2006.0,0.0
Asia,Turkmenistan,Imports,2006.0,5.0
Asia,Turkmenistan,Production,2006.0,438.0
Asia,Turkmenistan,Consumption,2007.0,193.0
Asia,Turkmenistan,Exports,2007.0,0.0
Asia,Turkmenistan,Imports,2007.0,2.0
Asia,Turkmenistan,Production,2007.0,444.0
Asia,Turkmenistan,Consumption,2008.0,190.0
Asia,Turkmenistan,Exports,2008.0,0.0
Asia,Turkmenistan,Imports,2008.0,1.0
Asia,Turkmenistan,Production,2008.0,390.0
Asia,Turkmenistan,Consumption,2009.0,170.0
Asia,Turkmenistan,Exports,2009.0,0.0
Asia,Turkmenistan,Imports,2009.0,1.0
Asia,Turkmenistan,Production,2009.0,402.0
Asia,Turkmenistan,Consumption,2010.0,397.0
Asia,Turkmenistan,Exports,2010.0,0.0
Asia,Turkmenistan,Imports,2010.0,1.0
Asia,Turkmenistan,Production,2010.0,377.0
Asia,Turkmenistan,Consumption,2011.0,391.0
Asia,Turkmenistan,Exports,2011.0,0.0
Asia,Turkmenistan,Imports,2011.0,1.0
Asia,Turkmenistan,Production,2011.0,378.0
Asia,Turkmenistan,Consumption,2012.0,391.0
Asia,Turkmenistan,Exports,2012.0,0.0
Asia,Turkmenistan,Imports,2012.0,1.0
Asia,Turkmenistan,Production,2012.0,377.0
Asia,Turkmenistan,Consumption,2013.0,391.0
Asia,Turkmenistan,Exports,2013.0,0.0
Asia,Turkmenistan,Imports,2013.0,1.0
Asia,Turkmenistan,Production,2013.0,377.0
Asia,Turkmenistan,Consumption,2014.0,387.0
Asia,Turkmenistan,Exports,2014.0,0.0
Asia,Turkmenistan,Imports,2014.0,3.0
Asia,Turkmenistan,Production,2014.0,379.0
Asia,Turkmenistan,Consumption,2015.0,383.0
Asia,Turkmenistan,Exports,2015.0,0.0
Asia,Turkmenistan,Imports,2015.0,2.0
Asia,Turkmenistan,Production,2015.0,383.0
Asia,Turkmenistan,Consumption,2016.0,385.0
Asia,Turkmenistan,Exports,2016.0,0.0
Asia,Turkmenistan,Imports,2016.0,2.0
Asia,Turkmenistan,Production,2016.0,382.0
Asia,Turkmenistan,Consumption,2017.0,385.0
Asia,Turkmenistan,Exports,2017.0,0.0
Asia,Turkmenistan,Imports,2017.0,2.0
Asia,Turkmenistan,Production,2017.0,385.0
Asia,Turkmenistan,Consumption,2018.0,389.0
Asia,Turkmenistan,Exports,2018.0,0.0
Asia,Turkmenistan,Imports,2018.0,4.0
Asia,Turkmenistan,Production,2018.0,387.0
Asia,Turkmenistan,Consumption,2019.0,444.0
Asia,Turkmenistan,Exports,2019.0,0.0
Asia,Turkmenistan,Imports,2019.0,3.0
Asia,Turkmenistan,Production,2019.0,495.0
Asia,Turkmenistan,Consumption,2020.0,499.0
Asia,Turkmenistan,Exports,2020.0,0.0
Asia,Turkmenistan,Imports,2020.0,3.0
Asia,Turkmenistan,Production,2020.0,520.0
Asia,Turkmenistan,Consumption,2021.0,502.0
Asia,Turkmenistan,Exports,2021.0,0.0
Asia,Turkmenistan,Imports,2021.0,6.0
Asia,Turkmenistan,Production,2021.0,521.0
Asia,Turkmenistan,Consumption,2022.0,502.0
Asia,Turkmenistan,Exports,2022.0,0.0
Asia,Turkmenistan,Imports,2022.0,5.0
Asia,Turkmenistan,Production,2022.0,512.0
Oceania,Tuvalu,Consumption,1995.0,0.0
Oceania,Tuvalu,Imports,1995.0,0.0
Oceania,Tuvalu,Production,1995.0,0.0
Oceania,Tuvalu,Consumption,1996.0,0.0
Oceania,Tuvalu,Imports,1996.0,0.0
Oceania,Tuvalu,Production,1996.0,0.0
Oceania,Tuvalu,Consumption,1997.0,0.0
Oceania,Tuvalu,Imports,1997.0,0.0
Oceania,Tuvalu,Production,1997.0,0.0
Oceania,Tuvalu,Consumption,1998.0,0.0
Oceania,Tuvalu,Imports,1998.0,0.0
Oceania,Tuvalu,Production,1998.0,0.0
Oceania,Tuvalu,Consumption,1999.0,0.0
Oceania,Tuvalu,Imports,1999.0,0.0
Oceania,Tuvalu,Production,1999.0,0.0
Oceania,Tuvalu,Consumption,2000.0,0.0
Oceania,Tuvalu,Imports,2000.0,0.0
Oceania,Tuvalu,Production,2000.0,0.0
Oceania,Tuvalu,Consumption,2001.0,0.0
Oceania,Tuvalu,Imports,2001.0,0.0
Oceania,Tuvalu,Production,2001.0,0.0
Oceania,Tuvalu,Consumption,2002.0,0.0
Oceania,Tuvalu,Imports,2002.0,0.0
Oceania,Tuvalu,Production,2002.0,0.0
Oceania,Tuvalu,Consumption,2003.0,0.0
Oceania,Tuvalu,Imports,2003.0,0.0
Oceania,Tuvalu,Production,2003.0,0.0
Oceania,Tuvalu,Consumption,2004.0,0.0
Oceania,Tuvalu,Imports,2004.0,0.0
Oceania,Tuvalu,Production,2004.0,0.0
Oceania,Tuvalu,Consumption,2005.0,0.0
Oceania,Tuvalu,Imports,2005.0,0.0
Oceania,Tuvalu,Production,2005.0,0.0
Oceania,Tuvalu,Consumption,2006.0,0.0
Oceania,Tuvalu,Imports,2006.0,0.0
Oceania,Tuvalu,Production,2006.0,0.0
Oceania,Tuvalu,Consumption,2007.0,0.0
Oceania,Tuvalu,Imports,2007.0,0.0
Oceania,Tuvalu,Production,2007.0,0.0
Oceania,Tuvalu,Consumption,2008.0,0.0
Oceania,Tuvalu,Imports,2008.0,0.0
Oceania,Tuvalu,Production,2008.0,0.0
Oceania,Tuvalu,Consumption,2009.0,0.0
Oceania,Tuvalu,Imports,2009.0,0.0
Oceania,Tuvalu,Production,2009.0,0.0
Oceania,Tuvalu,Consumption,2010.0,0.0
Oceania,Tuvalu,Imports,2010.0,0.0
Oceania,Tuvalu,Production,2010.0,0.0
Oceania,Tuvalu,Consumption,2011.0,0.0
Oceania,Tuvalu,Imports,2011.0,1.0
Oceania,Tuvalu,Production,2011.0,0.0
Oceania,Tuvalu,Consumption,2012.0,1.0
Oceania,Tuvalu,Imports,2012.0,1.0
Oceania,Tuvalu,Production,2012.0,0.0
Oceania,Tuvalu,Consumption,2013.0,1.0
Oceania,Tuvalu,Imports,2013.0,1.0
Oceania,Tuvalu,Production,2013.0,0.0
Oceania,Tuvalu,Consumption,2014.0,1.0
Oceania,Tuvalu,Imports,2014.0,1.0
Oceania,Tuvalu,Production,2014.0,0.0
Oceania,Tuvalu,Consumption,2015.0,1.0
Oceania,Tuvalu,Imports,2015.0,1.0
Oceania,Tuvalu,Production,2015.0,0.0
Oceania,Tuvalu,Consumption,2016.0,1.0
Oceania,Tuvalu,Imports,2016.0,0.0
Oceania,Tuvalu,Production,2016.0,0.0
Oceania,Tuvalu,Consumption,2017.0,0.0
Oceania,Tuvalu,Imports,2017.0,0.0
Oceania,Tuvalu,Production,2017.0,0.0
Oceania,Tuvalu,Consumption,2018.0,0.0
Oceania,Tuvalu,Imports,2018.0,0.0
Oceania,Tuvalu,Production,2018.0,0.0
Oceania,Tuvalu,Consumption,2019.0,0.0
Oceania,Tuvalu,Imports,2019.0,0.0
Oceania,Tuvalu,Production,2019.0,0.0
Oceania,Tuvalu,Consumption,2020.0,0.0
Oceania,Tuvalu,Imports,2020.0,0.0
Oceania,Tuvalu,Production,2020.0,0.0
Oceania,Tuvalu,Consumption,2021.0,0.0
Oceania,Tuvalu,Imports,2021.0,0.0
Oceania,Tuvalu,Production,2021.0,0.0
Oceania,Tuvalu,Consumption,2022.0,0.0
Oceania,Tuvalu,Imports,2022.0,1.0
Oceania,Tuvalu,Production,2022.0,0.0
Africa,Uganda,Consumption,1995.0,1.0
Africa,Uganda,Exports,1995.0,0.0
Africa,Uganda,Imports,1995.0,1.0
Africa,Uganda,Production,1995.0,0.0
Africa,Uganda,Consumption,1996.0,1.0
Africa,Uganda,Exports,1996.0,0.0
Africa,Uganda,Imports,1996.0,1.0
Africa,Uganda,Production,1996.0,0.0
Africa,Uganda,Consumption,1997.0,2.0
Africa,Uganda,Exports,1997.0,0.0
Africa,Uganda,Imports,1997.0,2.0
Africa,Uganda,Production,1997.0,0.0
Africa,Uganda,Consumption,1998.0,3.0
Africa,Uganda,Exports,1998.0,0.0
Africa,Uganda,Imports,1998.0,3.0
Africa,Uganda,Production,1998.0,0.0
Africa,Uganda,Consumption,1999.0,2.0
Africa,Uganda,Exports,1999.0,0.0
Africa,Uganda,Imports,1999.0,2.0
Africa,Uganda,Production,1999.0,0.0
Africa,Uganda,Consumption,2000.0,1.0
Africa,Uganda,Exports,2000.0,0.0
Africa,Uganda,Imports,2000.0,1.0
Africa,Uganda,Production,2000.0,0.0
Africa,Uganda,Consumption,2001.0,1.0
Africa,Uganda,Exports,2001.0,0.0
Africa,Uganda,Imports,2001.0,1.0
Africa,Uganda,Production,2001.0,0.0
Africa,Uganda,Consumption,2002.0,1.0
Africa,Uganda,Exports,2002.0,0.0
Africa,Uganda,Imports,2002.0,1.0
Africa,Uganda,Production,2002.0,0.0
Africa,Uganda,Consumption,2003.0,3.0
Africa,Uganda,Exports,2003.0,0.0
Africa,Uganda,Imports,2003.0,3.0
Africa,Uganda,Production,2003.0,0.0
Africa,Uganda,Consumption,2004.0,3.0
Africa,Uganda,Exports,2004.0,0.0
Africa,Uganda,Imports,2004.0,3.0
Africa,Uganda,Production,2004.0,0.0
Africa,Uganda,Consumption,2005.0,2.0
Africa,Uganda,Exports,2005.0,0.0
Africa,Uganda,Imports,2005.0,2.0
Africa,Uganda,Production,2005.0,0.0
Africa,Uganda,Consumption,2006.0,2.0
Africa,Uganda,Exports,2006.0,0.0
Africa,Uganda,Imports,2006.0,2.0
Africa,Uganda,Production,2006.0,0.0
Africa,Uganda,Consumption,2007.0,3.0
Africa,Uganda,Exports,2007.0,0.0
Africa,Uganda,Imports,2007.0,3.0
Africa,Uganda,Production,2007.0,0.0
Africa,Uganda,Consumption,2008.0,10.0
Africa,Uganda,Exports,2008.0,1.0
Africa,Uganda,Imports,2008.0,12.0
Africa,Uganda,Production,2008.0,0.0
Africa,Uganda,Consumption,2009.0,6.0
Africa,Uganda,Exports,2009.0,1.0
Africa,Uganda,Imports,2009.0,7.0
Africa,Uganda,Production,2009.0,0.0
Africa,Uganda,Consumption,2010.0,11.0
Africa,Uganda,Exports,2010.0,2.0
Africa,Uganda,Imports,2010.0,18.0
Africa,Uganda,Production,2010.0,0.0
Africa,Uganda,Consumption,2011.0,15.0
Africa,Uganda,Exports,2011.0,3.0
Africa,Uganda,Imports,2011.0,11.0
Africa,Uganda,Production,2011.0,0.0
Africa,Uganda,Consumption,2012.0,14.0
Africa,Uganda,Exports,2012.0,5.0
Africa,Uganda,Imports,2012.0,25.0
Africa,Uganda,Production,2012.0,0.0
Africa,Uganda,Consumption,2013.0,21.0
Africa,Uganda,Exports,2013.0,3.0
Africa,Uganda,Imports,2013.0,25.0
Africa,Uganda,Production,2013.0,0.0
Africa,Uganda,Consumption,2014.0,21.0
Africa,Uganda,Exports,2014.0,4.0
Africa,Uganda,Imports,2014.0,25.0
Africa,Uganda,Production,2014.0,0.0
Africa,Uganda,Consumption,2015.0,22.0
Africa,Uganda,Exports,2015.0,3.0
Africa,Uganda,Imports,2015.0,25.0
Africa,Uganda,Production,2015.0,0.0
Africa,Uganda,Consumption,2016.0,23.0
Africa,Uganda,Exports,2016.0,2.0
Africa,Uganda,Imports,2016.0,26.0
Africa,Uganda,Production,2016.0,0.0
Africa,Uganda,Consumption,2017.0,23.0
Africa,Uganda,Exports,2017.0,1.0
Africa,Uganda,Imports,2017.0,25.0
Africa,Uganda,Production,2017.0,0.0
Africa,Uganda,Consumption,2018.0,28.0
Africa,Uganda,Exports,2018.0,3.0
Africa,Uganda,Imports,2018.0,35.0
Africa,Uganda,Production,2018.0,0.0
Africa,Uganda,Consumption,2019.0,22.0
Africa,Uganda,Exports,2019.0,1.0
Africa,Uganda,Imports,2019.0,27.0
Africa,Uganda,Production,2019.0,0.0
Africa,Uganda,Consumption,2020.0,12.0
Africa,Uganda,Exports,2020.0,2.0
Africa,Uganda,Imports,2020.0,30.0
Africa,Uganda,Production,2020.0,0.0
Africa,Uganda,Consumption,2021.0,12.0
Africa,Uganda,Exports,2021.0,0.0
Africa,Uganda,Imports,2021.0,46.0
Africa,Uganda,Production,2021.0,0.0
Africa,Uganda,Consumption,2022.0,12.0
Africa,Uganda,Exports,2022.0,0.0
Africa,Uganda,Imports,2022.0,19.0
Africa,Uganda,Production,2022.0,0.0
Europe,Ukraine,Consumption,1995.0,995.0
Europe,Ukraine,Exports,1995.0,1016.0
Europe,Ukraine,Imports,1995.0,418.0
Europe,Ukraine,Production,1995.0,1860.0
Europe,Ukraine,Consumption,1996.0,1148.0
Europe,Ukraine,Exports,1996.0,738.0
Europe,Ukraine,Imports,1996.0,130.0
Europe,Ukraine,Production,1996.0,1720.0
Europe,Ukraine,Consumption,1997.0,1231.0
Europe,Ukraine,Exports,1997.0,565.0
Europe,Ukraine,Imports,1997.0,230.0
Europe,Ukraine,Production,1997.0,1550.0
Europe,Ukraine,Consumption,1998.0,1274.0
Europe,Ukraine,Exports,1998.0,299.0
Europe,Ukraine,Imports,1998.0,193.0
Europe,Ukraine,Production,1998.0,1260.0
Europe,Ukraine,Consumption,1999.0,1135.0
Europe,Ukraine,Exports,1999.0,157.0
Europe,Ukraine,Imports,1999.0,69.0
Europe,Ukraine,Production,1999.0,1250.0
Europe,Ukraine,Consumption,2000.0,1204.0
Europe,Ukraine,Exports,2000.0,100.0
Europe,Ukraine,Imports,2000.0,58.0
Europe,Ukraine,Production,2000.0,1290.0
Europe,Ukraine,Consumption,2001.0,1296.0
Europe,Ukraine,Exports,2001.0,183.0
Europe,Ukraine,Imports,2001.0,119.0
Europe,Ukraine,Production,2001.0,1780.0
Europe,Ukraine,Consumption,2002.0,1817.0
Europe,Ukraine,Exports,2002.0,161.0
Europe,Ukraine,Imports,2002.0,114.0
Europe,Ukraine,Production,2002.0,2430.0
Europe,Ukraine,Consumption,2003.0,1780.0
Europe,Ukraine,Exports,2003.0,193.0
Europe,Ukraine,Imports,2003.0,155.0
Europe,Ukraine,Production,2003.0,2380.0
Europe,Ukraine,Consumption,2004.0,1714.0
Europe,Ukraine,Exports,2004.0,211.0
Europe,Ukraine,Imports,2004.0,113.0
Europe,Ukraine,Production,2004.0,2012.0
Europe,Ukraine,Consumption,2005.0,1958.0
Europe,Ukraine,Exports,2005.0,196.0
Europe,Ukraine,Imports,2005.0,224.0
Europe,Ukraine,Production,2005.0,2130.0
Europe,Ukraine,Consumption,2006.0,2214.0
Europe,Ukraine,Exports,2006.0,184.0
Europe,Ukraine,Imports,2006.0,438.0
Europe,Ukraine,Production,2006.0,2160.0
Europe,Ukraine,Consumption,2007.0,2691.0
Europe,Ukraine,Exports,2007.0,174.0
Europe,Ukraine,Imports,2007.0,549.0
Europe,Ukraine,Production,2007.0,2516.0
Europe,Ukraine,Consumption,2008.0,2612.0
Europe,Ukraine,Exports,2008.0,248.0
Europe,Ukraine,Imports,2008.0,409.0
Europe,Ukraine,Production,2008.0,2651.0
Europe,Ukraine,Consumption,2009.0,2481.0
Europe,Ukraine,Exports,2009.0,667.0
Europe,Ukraine,Imports,2009.0,167.0
Europe,Ukraine,Production,2009.0,3181.0
Europe,Ukraine,Consumption,2010.0,2487.0
Europe,Ukraine,Exports,2010.0,636.0
Europe,Ukraine,Imports,2010.0,327.0
Europe,Ukraine,Production,2010.0,3002.0
Europe,Ukraine,Consumption,2011.0,2792.0
Europe,Ukraine,Exports,2011.0,378.0
Europe,Ukraine,Imports,2011.0,500.0
Europe,Ukraine,Production,2011.0,3170.0
Europe,Ukraine,Consumption,2012.0,2771.0
Europe,Ukraine,Exports,2012.0,482.0
Europe,Ukraine,Imports,2012.0,333.0
Europe,Ukraine,Production,2012.0,2400.0
Europe,Ukraine,Consumption,2013.0,2392.0
Europe,Ukraine,Exports,2013.0,639.0
Europe,Ukraine,Imports,2013.0,346.0
Europe,Ukraine,Production,2013.0,2827.0
Europe,Ukraine,Consumption,2014.0,1809.0
Europe,Ukraine,Exports,2014.0,451.0
Europe,Ukraine,Imports,2014.0,307.0
Europe,Ukraine,Production,2014.0,1229.0
Europe,Ukraine,Consumption,2015.0,813.0
Europe,Ukraine,Exports,2015.0,612.0
Europe,Ukraine,Imports,2015.0,233.0
Europe,Ukraine,Production,2015.0,920.0
Europe,Ukraine,Consumption,2016.0,1242.0
Europe,Ukraine,Exports,2016.0,317.0
Europe,Ukraine,Imports,2016.0,431.0
Europe,Ukraine,Production,2016.0,1242.0
Europe,Ukraine,Consumption,2017.0,987.0
Europe,Ukraine,Exports,2017.0,468.0
Europe,Ukraine,Imports,2017.0,416.0
Europe,Ukraine,Production,2017.0,1039.0
Europe,Ukraine,Consumption,2018.0,912.0
Europe,Ukraine,Exports,2018.0,469.0
Europe,Ukraine,Imports,2018.0,379.0
Europe,Ukraine,Production,2018.0,1010.0
Europe,Ukraine,Consumption,2019.0,1400.0
Europe,Ukraine,Exports,2019.0,68.0
Europe,Ukraine,Imports,2019.0,450.0
Europe,Ukraine,Production,2019.0,990.0
Europe,Ukraine,Consumption,2020.0,1050.0
Europe,Ukraine,Exports,2020.0,144.0
Europe,Ukraine,Imports,2020.0,532.0
Europe,Ukraine,Production,2020.0,660.0
Europe,Ukraine,Consumption,2021.0,1122.0
Europe,Ukraine,Exports,2021.0,104.0
Europe,Ukraine,Imports,2021.0,639.0
Europe,Ukraine,Production,2021.0,673.0
Europe,Ukraine,Consumption,2022.0,1084.0
Europe,Ukraine,Exports,2022.0,57.0
Europe,Ukraine,Imports,2022.0,369.0
Europe,Ukraine,Production,2022.0,874.0
Asia,United Arab Emirates,Exports,1995.0,0.0
Asia,United Arab Emirates,Imports,1995.0,25.0
Asia,United Arab Emirates,Production,1995.0,0.0
Asia,United Arab Emirates,Exports,1996.0,0.0
Asia,United Arab Emirates,Imports,1996.0,24.0
Asia,United Arab Emirates,Production,1996.0,0.0
Asia,United Arab Emirates,Exports,1997.0,0.0
Asia,United Arab Emirates,Imports,1997.0,31.0
Asia,United Arab Emirates,Production,1997.0,0.0
Asia,United Arab Emirates,Exports,1998.0,0.0
Asia,United Arab Emirates,Imports,1998.0,27.0
Asia,United Arab Emirates,Production,1998.0,0.0
Asia,United Arab Emirates,Exports,1999.0,0.0
Asia,United Arab Emirates,Imports,1999.0,32.0
Asia,United Arab Emirates,Production,1999.0,0.0
Asia,United Arab Emirates,Exports,2000.0,0.0
Asia,United Arab Emirates,Imports,2000.0,38.0
Asia,United Arab Emirates,Production,2000.0,0.0
Asia,United Arab Emirates,Exports,2001.0,0.0
Asia,United Arab Emirates,Imports,2001.0,38.0
Asia,United Arab Emirates,Production,2001.0,0.0
Asia,United Arab Emirates,Exports,2002.0,0.0
Asia,United Arab Emirates,Imports,2002.0,53.0
Asia,United Arab Emirates,Production,2002.0,0.0
Asia,United Arab Emirates,Exports,2003.0,0.0
Asia,United Arab Emirates,Imports,2003.0,71.0
Asia,United Arab Emirates,Production,2003.0,0.0
Asia,United Arab Emirates,Exports,2004.0,1.0
Asia,United Arab Emirates,Imports,2004.0,68.0
Asia,United Arab Emirates,Production,2004.0,0.0
Asia,United Arab Emirates,Exports,2005.0,2.0
Asia,United Arab Emirates,Imports,2005.0,69.0
Asia,United Arab Emirates,Production,2005.0,0.0
Asia,United Arab Emirates,Exports,2006.0,4.0
Asia,United Arab Emirates,Imports,2006.0,72.0
Asia,United Arab Emirates,Production,2006.0,0.0
Asia,United Arab Emirates,Exports,2007.0,7.0
Asia,United Arab Emirates,Imports,2007.0,76.0
Asia,United Arab Emirates,Production,2007.0,0.0
Asia,United Arab Emirates,Exports,2008.0,15.0
Asia,United Arab Emirates,Imports,2008.0,126.0
Asia,United Arab Emirates,Production,2008.0,0.0
Asia,United Arab Emirates,Exports,2009.0,15.0
Asia,United Arab Emirates,Imports,2009.0,100.0
Asia,United Arab Emirates,Production,2009.0,0.0
Asia,United Arab Emirates,Exports,2010.0,15.0
Asia,United Arab Emirates,Imports,2010.0,154.0
Asia,United Arab Emirates,Production,2010.0,0.0
Asia,United Arab Emirates,Exports,2011.0,6.0
Asia,United Arab Emirates,Imports,2011.0,155.0
Asia,United Arab Emirates,Production,2011.0,0.0
Asia,United Arab Emirates,Exports,2012.0,125.0
Asia,United Arab Emirates,Imports,2012.0,294.0
Asia,United Arab Emirates,Production,2012.0,0.0
Asia,United Arab Emirates,Exports,2013.0,127.0
Asia,United Arab Emirates,Imports,2013.0,358.0
Asia,United Arab Emirates,Production,2013.0,0.0
Asia,United Arab Emirates,Exports,2014.0,141.0
Asia,United Arab Emirates,Imports,2014.0,541.0
Asia,United Arab Emirates,Production,2014.0,0.0
Asia,United Arab Emirates,Exports,2015.0,44.0
Asia,United Arab Emirates,Imports,2015.0,248.0
Asia,United Arab Emirates,Production,2015.0,0.0
Asia,United Arab Emirates,Exports,2016.0,46.0
Asia,United Arab Emirates,Imports,2016.0,225.0
Asia,United Arab Emirates,Production,2016.0,0.0
Asia,United Arab Emirates,Exports,2017.0,53.0
Asia,United Arab Emirates,Imports,2017.0,513.0
Asia,United Arab Emirates,Production,2017.0,0.0
Asia,United Arab Emirates,Exports,2018.0,73.0
Asia,United Arab Emirates,Imports,2018.0,441.0
Asia,United Arab Emirates,Production,2018.0,0.0
Asia,United Arab Emirates,Exports,2019.0,102.0
Asia,United Arab Emirates,Imports,2019.0,490.0
Asia,United Arab Emirates,Production,2019.0,0.0
Asia,United Arab Emirates,Exports,2020.0,207.0
Asia,United Arab Emirates,Imports,2020.0,303.0
